Timestamp,X,Y,Z
07-Oct-2023 23:48:26.474,-1.6831,3.824846,8.621322
07-Oct-2023 23:48:26.574,-1.337618,2.718347,6.903344
07-Oct-2023 23:48:26.673,-2.135908,5.672005,6.969507
07-Oct-2023 23:48:26.772,-1.161584,3.852688,12.073293
07-Oct-2023 23:48:26.872,-1.941163,1.096919,12.235556
07-Oct-2023 23:48:26.971,-0.575703,3.982917,8.525222
07-Oct-2023 23:48:27.070,-0.053589,3.213517,8.093969
07-Oct-2023 23:48:27.170,0.06721,2.559827,8.518486
07-Oct-2023 23:48:27.269,-0.125888,3.378025,6.970405
07-Oct-2023 23:48:27.368,0.528401,3.571573,8.886421
07-Oct-2023 23:48:27.468,-1.378633,4.913981,11.071726
07-Oct-2023 23:48:27.567,-1.918261,2.994822,12.058175
07-Oct-2023 23:48:27.666,-2.220632,3.510201,10.109976
07-Oct-2023 23:48:27.766,-1.695374,3.310965,8.364007
07-Oct-2023 23:48:27.865,-1.537004,3.869753,7.460186
07-Oct-2023 23:48:27.964,-1.226699,3.399581,7.311396
07-Oct-2023 23:48:28.064,-1.512605,3.845503,5.253625
07-Oct-2023 23:48:28.163,-1.304238,4.222868,9.676927
07-Oct-2023 23:48:28.262,-0.898282,5.476062,10.390493
07-Oct-2023 23:48:28.362,-0.515079,2.190395,12.826976
07-Oct-2023 23:48:28.461,-0.219743,3.656297,7.549102
07-Oct-2023 23:48:28.560,-0.850082,2.647245,7.86255
07-Oct-2023 23:48:28.660,-0.719254,2.49082,8.77625
07-Oct-2023 23:48:28.759,0.166304,3.596122,8.249345
07-Oct-2023 23:48:28.858,-0.118254,4.372408,8.863369
07-Oct-2023 23:48:28.958,-1.109792,5.224286,9.794732
07-Oct-2023 23:48:29.057,-1.568438,3.885171,11.115136
07-Oct-2023 23:48:29.156,-1.103805,2.686463,9.645193
07-Oct-2023 23:48:29.256,-2.267784,3.659889,6.029611
07-Oct-2023 23:48:29.355,-0.292342,2.85187,8.713231
07-Oct-2023 23:48:29.454,-2.23111,4.621939,6.382727
07-Oct-2023 23:48:29.554,-1.539399,4.496949,9.884545
07-Oct-2023 23:48:29.653,-0.614173,3.799399,11.09373
07-Oct-2023 23:48:29.752,-0.918191,3.848048,11.373499
07-Oct-2023 23:48:29.852,-0.204026,2.598147,9.705517
07-Oct-2023 23:48:29.951,-0.051343,2.237397,6.39575
07-Oct-2023 23:48:30.050,0.352068,2.346071,7.399563
07-Oct-2023 23:48:30.150,1.582509,3.732189,7.954309
07-Oct-2023 23:48:30.249,0.609682,5.122498,10.97847
07-Oct-2023 23:48:30.348,-0.720602,4.602928,11.768378
07-Oct-2023 23:48:30.448,-1.812132,1.813928,9.813443
07-Oct-2023 23:48:30.547,-0.529898,2.593656,8.934022
07-Oct-2023 23:48:30.646,-0.787363,2.316433,7.78082
07-Oct-2023 23:48:30.746,-0.507594,2.69784,7.711514
07-Oct-2023 23:48:30.845,-1.058898,4.083658,9.095835
07-Oct-2023 23:48:30.944,0.163759,3.63549,11.933634
07-Oct-2023 23:48:31.044,-0.702339,4.301754,8.794961
07-Oct-2023 23:48:31.143,0.105531,3.26516,9.477392
07-Oct-2023 23:48:31.242,0.072449,2.357747,8.27135
07-Oct-2023 23:48:31.342,0.204175,2.371518,7.41019
07-Oct-2023 23:48:31.441,0.860411,3.684139,9.338181
07-Oct-2023 23:48:31.540,-0.149389,4.553232,11.112741
07-Oct-2023 23:48:31.640,-0.878673,3.862717,10.827135
07-Oct-2023 23:48:31.739,-0.488883,2.835853,9.585018
07-Oct-2023 23:48:31.838,-0.595611,2.869233,6.967262
07-Oct-2023 23:48:31.938,-0.645009,2.732268,7.170389
07-Oct-2023 23:48:32.037,-1.300795,4.576583,7.205716
07-Oct-2023 23:48:32.136,-1.23568,3.498225,11.432177
07-Oct-2023 23:48:32.236,-0.424966,2.20701,12.101585
07-Oct-2023 23:48:32.335,2.545157,2.900818,12.418027
