Timestamp,X,Y,Z
07-Oct-2023 21:21:42.579,-0.382006,-0.749042,9.165889
07-Oct-2023 21:21:42.679,-0.290845,1.483864,9.655821
07-Oct-2023 21:21:42.780,-0.957708,0.77883,10.053244
07-Oct-2023 21:21:42.880,3.863017,1.518442,6.453979
07-Oct-2023 21:21:42.981,6.159242,0.877775,6.624923
07-Oct-2023 21:21:43.081,7.306756,-0.532892,4.072431
07-Oct-2023 21:21:43.182,7.804471,-0.758922,6.507717
07-Oct-2023 21:21:43.282,16.274158,2.653831,6.947652
07-Oct-2023 21:21:43.382,12.193943,0.744552,-4.042943
07-Oct-2023 21:21:43.483,10.427915,-4.435127,0.617616
07-Oct-2023 21:21:43.583,6.324348,-4.776717,4.140689
07-Oct-2023 21:21:43.684,6.585705,-1.952091,-1.074017
07-Oct-2023 21:21:43.784,14.980398,-9.781709,-0.362396
07-Oct-2023 21:21:43.885,-4.125721,-14.087954,-1.900897
07-Oct-2023 21:21:43.985,-1.842518,1.706002,1.277893
07-Oct-2023 21:21:44.086,11.260334,-12.093352,4.060157
07-Oct-2023 21:21:44.186,7.123387,-9.481433,-3.095712
07-Oct-2023 21:21:44.287,3.197201,-7.178472,1.956881
07-Oct-2023 21:21:44.387,2.564018,-9.512569,1.910028
07-Oct-2023 21:21:44.488,10.815759,-15.953075,3.974685
07-Oct-2023 21:21:44.588,-2.824027,-7.216344,2.04864
07-Oct-2023 21:21:44.689,1.728007,-9.647887,-1.486559
07-Oct-2023 21:21:44.789,-0.072,-6.34291,1.115181
07-Oct-2023 21:21:44.890,-1.883533,-5.699847,0.092358
07-Oct-2023 21:21:44.990,8.23767,-13.587545,-4.739295
07-Oct-2023 21:21:45.091,0.438289,-16.679814,-10.179881
07-Oct-2023 21:21:45.191,-3.758534,-4.383784,4.565506
07-Oct-2023 21:21:45.292,3.904331,-11.133847,3.394192
07-Oct-2023 21:21:45.392,-2.029779,-10.153985,0.156724
07-Oct-2023 21:21:45.493,0.225132,-8.638237,2.182312
07-Oct-2023 21:21:45.593,1.708098,-10.351274,0.800835
07-Oct-2023 21:21:45.694,4.62119,-13.447286,0.770598
07-Oct-2023 21:21:45.794,-1.400488,-11.970308,3.407065
07-Oct-2023 21:21:45.895,0.349224,-10.621313,2.921325
07-Oct-2023 21:21:45.995,-1.813778,-6.887328,1.335373
07-Oct-2023 21:21:46.096,-4.850813,-4.235442,0.82224
07-Oct-2023 21:21:46.196,11.057805,-22.281915,-10.69466
