Timestamp,latitude,longitude,altitude,speed,course,hacc
07-Oct-2023 23:48:41.160,32.72798,-97.11296,184.952,0,0,35
07-Oct-2023 23:48:47.763,32.72796,-97.11296,184.97,0,0,51.112
07-Oct-2023 23:48:49.351,32.72817,-97.11311,184.97,0,0,35
07-Oct-2023 23:48:55.970,32.72809,-97.11306,184.97,0,0,35
07-Oct-2023 23:49:02.745,32.72817,-97.11308,184.97,0,0,35
07-Oct-2023 23:49:09.320,32.72824,-97.11316,183.755,0,0,35
07-Oct-2023 23:49:15.920,32.72824,-97.11316,183.731,0,0,35
07-Oct-2023 23:49:22.520,32.72812,-97.11308,183.73,0,0,35
07-Oct-2023 23:49:29.126,32.72819,-97.11315,183.73,0,0,35
07-Oct-2023 23:49:35.717,32.7282,-97.11315,183.73,0,0,37
07-Oct-2023 23:49:42.316,32.72811,-97.11304,183.73,0,0,35
07-Oct-2023 23:49:48.917,32.72813,-97.11307,183.73,0,0,35
07-Oct-2023 23:49:55.515,32.72803,-97.11301,183.73,0,0,35
07-Oct-2023 23:50:02.111,32.728,-97.11299,183.73,0,0,35
07-Oct-2023 23:50:08.707,32.72789,-97.1129,183.73,0,0,35
07-Oct-2023 23:50:10.366,32.72795,-97.11293,183.73,0,0,35
07-Oct-2023 23:50:17.134,32.72787,-97.11288,183.73,0,0,35
07-Oct-2023 23:50:18.767,32.72798,-97.11295,186.197,0,0,35
07-Oct-2023 23:50:25.364,32.72802,-97.113,183.698,0,0,35
07-Oct-2023 23:50:31.967,32.7281,-97.11303,183.73,0,0,35
07-Oct-2023 23:50:38.576,32.7281,-97.113,183.73,0,0,35
