Timestamp,X,Y,Z
07-Oct-2023 18:09:13.084,0.121098,4.630321,7.873327
07-Oct-2023 18:09:13.185,-1.345103,3.955225,4.935387
07-Oct-2023 18:09:13.285,-0.260009,4.713249,5.891149
07-Oct-2023 18:09:13.386,-0.696951,5.514233,10.030941
07-Oct-2023 18:09:13.486,0.968636,4.590504,10.861563
07-Oct-2023 18:09:13.587,3.290907,1.648223,11.316767
07-Oct-2023 18:09:13.687,-0.209265,3.062482,8.918753
07-Oct-2023 18:09:13.788,-1.801953,3.412903,7.439529
07-Oct-2023 18:09:13.888,-2.858456,4.255351,6.560857
07-Oct-2023 18:09:13.989,-2.883154,4.112847,8.605904
07-Oct-2023 18:09:14.089,-3.75105,3.340004,8.758586
07-Oct-2023 18:09:14.190,-4.241729,-0.058379,13.395793
07-Oct-2023 18:09:14.290,-1.703907,1.627116,9.871672
07-Oct-2023 18:09:14.391,-1.08195,0.84619,8.61249
07-Oct-2023 18:09:14.491,-1.428479,1.868265,6.173612
07-Oct-2023 18:09:14.592,-0.417632,3.012486,10.318044
07-Oct-2023 18:09:14.692,-1.218766,2.475103,11.49789
07-Oct-2023 18:09:14.793,0.597857,0.523012,13.972843
07-Oct-2023 18:09:14.893,-0.098046,0.804128,8.969348
07-Oct-2023 18:09:14.994,-1.699715,1.800905,6.64588
07-Oct-2023 18:09:15.094,-2.204466,2.600692,6.64573
07-Oct-2023 18:09:15.195,-3.212919,1.578168,10.846894
07-Oct-2023 18:09:15.295,0.906066,2.783312,14.596596
07-Oct-2023 18:09:15.396,-2.057621,0.685125,12.103231
07-Oct-2023 18:09:15.496,-1.474733,0.939147,8.577164
07-Oct-2023 18:09:15.597,-0.840951,0.695304,6.993158
07-Oct-2023 18:09:15.697,-0.098046,1.226998,7.893685
07-Oct-2023 18:09:15.798,1.11099,3.14511,9.585766
07-Oct-2023 18:09:15.898,1.679957,3.367397,11.816577
07-Oct-2023 18:09:15.999,-0.047002,1.738634,11.303893
07-Oct-2023 18:09:16.099,-1.708098,-0.400717,10.874287
07-Oct-2023 18:09:16.200,-1.728007,0.520767,8.781489
