Timestamp,X,Y,Z
07-Oct-2023 23:47:16.045,-0.212708,3.326982,8.097711
07-Oct-2023 23:47:16.145,-1.225052,1.855392,7.115603
07-Oct-2023 23:47:16.244,-0.728685,2.32257,5.632038
07-Oct-2023 23:47:16.343,-0.7694,4.433031,9.660461
07-Oct-2023 23:47:16.443,2.34203,-5.112319,16.982634
07-Oct-2023 23:47:16.542,1.877845,2.358645,7.177574
07-Oct-2023 23:47:16.641,0.374671,0.209564,10.184222
07-Oct-2023 23:47:16.741,1.496887,1.560804,9.14164
07-Oct-2023 23:47:16.840,0.598605,1.672023,8.709938
07-Oct-2023 23:47:16.939,0.358954,1.494792,8.220905
07-Oct-2023 23:47:17.039,0.337099,2.317032,6.763685
07-Oct-2023 23:47:17.138,-1.027613,2.176175,8.880134
07-Oct-2023 23:47:17.237,1.286575,3.852389,15.862963
07-Oct-2023 23:47:17.337,-1.378932,2.059417,12.013268
07-Oct-2023 23:47:17.436,-1.917213,2.762056,7.209308
07-Oct-2023 23:47:17.535,-1.651665,2.590812,7.182364
07-Oct-2023 23:47:17.635,-0.755629,2.168241,8.548423
07-Oct-2023 23:47:17.734,-1.677711,3.360362,5.478008
07-Oct-2023 23:47:17.833,-1.591041,3.473676,6.138285
07-Oct-2023 23:47:17.933,-0.108824,2.215094,17.551751
07-Oct-2023 23:47:18.032,-0.46179,1.336122,13.288317
07-Oct-2023 23:47:18.131,0.704285,4.69364,5.257068
07-Oct-2023 23:47:18.231,-0.373623,3.071762,7.417226
07-Oct-2023 23:47:18.330,0.180974,1.217119,8.370893
07-Oct-2023 23:47:18.429,0.451611,2.966381,5.082082
07-Oct-2023 23:47:18.529,-1.152903,2.383493,10.81516
07-Oct-2023 23:47:18.628,-0.141156,4.494703,18.227446
07-Oct-2023 23:47:18.727,-0.542921,3.065176,10.806628
07-Oct-2023 23:47:18.827,-1.632355,3.080145,6.854845
07-Oct-2023 23:47:18.925,-0.954565,3.7027,6.661597
07-Oct-2023 23:47:19.025,-1.660347,3.448229,7.951016
07-Oct-2023 23:47:19.125,-2.045197,3.194956,7.875872
07-Oct-2023 23:47:19.224,-1.17835,2.744393,8.668773
07-Oct-2023 23:47:19.323,-1.202749,3.618575,8.118517
07-Oct-2023 23:47:19.423,0.045805,4.144132,13.486654
07-Oct-2023 23:47:19.522,-0.123044,1.73115,14.33524
07-Oct-2023 23:47:19.621,0.909958,4.168981,7.128476
07-Oct-2023 23:47:19.721,-1.175506,3.272345,5.720654
07-Oct-2023 23:47:19.820,-0.242945,1.445095,10.588082
07-Oct-2023 23:47:19.919,0.607886,3.425028,5.522915
07-Oct-2023 23:47:20.019,1.192869,3.977229,9.205707
07-Oct-2023 23:47:20.118,-0.828228,5.550907,11.09388
07-Oct-2023 23:47:20.217,-0.411794,3.61124,13.573773
07-Oct-2023 23:47:20.317,-0.902773,3.911067,7.352411
07-Oct-2023 23:47:20.416,-0.89933,3.339555,6.490653
07-Oct-2023 23:47:20.515,-0.034728,3.567531,8.620274
07-Oct-2023 23:47:20.615,-0.710722,2.746788,7.175928
07-Oct-2023 23:47:20.714,-0.657583,3.791765,7.104077
07-Oct-2023 23:47:20.813,0.011526,4.48677,11.808344
07-Oct-2023 23:47:20.913,0.347577,2.232757,13.677507
07-Oct-2023 23:47:21.012,0.118553,1.88503,10.431807
07-Oct-2023 23:47:21.111,0.760269,3.109334,6.3236
07-Oct-2023 23:47:21.211,1.011596,2.080224,9.537117
07-Oct-2023 23:47:21.310,0.879721,1.353186,11.531271
07-Oct-2023 23:47:21.409,0.916095,3.712729,6.340066
07-Oct-2023 23:47:21.509,-0.925376,3.763324,5.024152
07-Oct-2023 23:47:21.608,-0.365091,2.543511,10.653646
07-Oct-2023 23:47:21.707,-0.051792,3.919449,14.353502
07-Oct-2023 23:47:21.807,-1.529519,2.87088,8.365504
07-Oct-2023 23:47:21.906,-0.266296,2.945126,10.618469
07-Oct-2023 23:47:22.005,-0.490829,3.905678,7.485933
07-Oct-2023 23:47:22.105,-1.004262,3.696862,7.706724
07-Oct-2023 23:47:22.204,-2.458787,4.355044,6.458769
07-Oct-2023 23:47:22.303,-1.124013,2.215393,8.289013
07-Oct-2023 23:47:22.403,2.539769,4.023034,11.221565
07-Oct-2023 23:47:22.502,1.702859,1.729054,13.797558
07-Oct-2023 23:47:22.601,0.6492,2.299818,9.273965
07-Oct-2023 23:47:22.701,0.265548,4.129463,5.494774
07-Oct-2023 23:47:22.800,1.274599,0.919238,12.398417
07-Oct-2023 23:47:22.900,2.119742,2.56776,9.964928
07-Oct-2023 23:47:22.999,1.484613,2.917733,4.762646
07-Oct-2023 23:47:23.098,1.067131,3.246,6.503975
07-Oct-2023 23:47:23.198,1.053659,5.359754,10.13243
07-Oct-2023 23:47:23.297,1.84656,3.32294,13.750256
07-Oct-2023 23:47:23.396,1.069227,3.598966,10.035132
07-Oct-2023 23:47:23.496,0.829874,3.54388,6.565048
