Timestamp,X,Y,Z
07-Oct-2023 23:47:06.189,1.950145,0.263752,10.1706
07-Oct-2023 23:47:06.289,0.785566,1.821412,7.709718
07-Oct-2023 23:47:06.390,0.646655,1.95733,8.209379
07-Oct-2023 23:47:06.490,-0.310454,1.545087,8.835377
07-Oct-2023 23:47:06.591,-0.383503,0.178429,12.393777
07-Oct-2023 23:47:06.691,-2.680027,4.495901,4.888983
07-Oct-2023 23:47:06.792,1.204395,0.38485,9.110804
07-Oct-2023 23:47:06.892,1.785337,-1.440754,9.167835
07-Oct-2023 23:47:06.993,4.038751,-1.082848,11.379786
07-Oct-2023 23:47:07.093,3.593577,-0.097298,10.747051
07-Oct-2023 23:47:07.194,2.694397,0.374222,9.037457
07-Oct-2023 23:47:07.294,3.854784,-1.176553,6.971453
07-Oct-2023 23:47:07.395,6.008954,-1.809138,3.427423
07-Oct-2023 23:47:07.495,10.615325,-0.220192,4.817582
07-Oct-2023 23:47:07.596,7.700587,-0.970582,4.061205
07-Oct-2023 23:47:07.696,11.247012,-0.860411,1.545686
07-Oct-2023 23:47:07.797,7.105125,-1.829196,-4.184997
07-Oct-2023 23:47:07.897,10.072554,-1.068179,-0.568069
07-Oct-2023 23:47:07.998,12.420422,-0.451311,-2.393223
07-Oct-2023 23:47:08.098,11.134296,-5.988746,-1.2264
07-Oct-2023 23:47:08.199,7.593709,-9.004974,-4.209696
07-Oct-2023 23:47:08.299,2.158362,0.773292,0.608485
07-Oct-2023 23:47:08.400,3.589236,-2.967878,0.502655
07-Oct-2023 23:47:08.500,7.643555,-14.780713,-3.857179
07-Oct-2023 23:47:08.601,5.318141,-4.456533,3.915707
07-Oct-2023 23:47:08.701,2.427951,-5.563032,0.350571
07-Oct-2023 23:47:08.802,3.901038,-21.007465,3.748056
07-Oct-2023 23:47:08.902,-10.654843,-9.16095,9.107062
07-Oct-2023 23:47:09.003,-6.39081,-7.951165,-0.343236
07-Oct-2023 23:47:09.103,-5.157076,-5.988148,1.132395
07-Oct-2023 23:47:09.204,-4.504433,-4.253704,0.918041
07-Oct-2023 23:47:09.304,-5.190307,-11.042238,-5.903873
07-Oct-2023 23:47:09.405,-9.274414,-4.790488,-0.491278
07-Oct-2023 23:47:09.505,-1.86108,-6.791078,-0.77913
07-Oct-2023 23:47:09.606,-8.040979,-9.398057,3.944897
07-Oct-2023 23:47:09.706,-5.01083,-8.551118,1.599574
07-Oct-2023 23:47:09.807,-3.540587,-7.82857,2.469265
07-Oct-2023 23:47:09.907,-6.639892,-7.110663,0.677641
07-Oct-2023 23:47:10.008,-1.115031,-10.095905,2.349814
07-Oct-2023 23:47:10.108,-3.518733,-15.25837,-3.013084
07-Oct-2023 23:47:10.209,-9.960287,-8.104746,4.495003
07-Oct-2023 23:47:10.309,-5.312453,-8.431966,-0.763862
07-Oct-2023 23:47:10.410,-4.264632,-4.803661,1.023272
07-Oct-2023 23:47:10.510,-4.854256,-4.919669,0.461041
07-Oct-2023 23:47:10.611,-5.267546,-13.684693,-7.007977
07-Oct-2023 23:47:10.711,-8.481064,-4.055217,-0.401465
07-Oct-2023 23:47:10.812,-4.018843,-7.397617,-2.384841
07-Oct-2023 23:47:10.912,-10.258018,-9.607172,2.424957
07-Oct-2023 23:47:11.013,-3.138673,-8.45861,3.417992
07-Oct-2023 23:47:11.113,-5.00125,-7.513625,1.386716
07-Oct-2023 23:47:11.214,-4.997807,-8.409512,2.432142
07-Oct-2023 23:47:11.314,-2.772534,-9.561217,2.011667
07-Oct-2023 23:47:11.415,-4.914879,-10.644066,0.160017
07-Oct-2023 23:47:11.515,-7.931107,-9.510772,-1.790726
07-Oct-2023 23:47:11.615,-6.983727,-7.796687,3.248844
07-Oct-2023 23:47:11.716,-3.875591,-6.252049,0.411195
07-Oct-2023 23:47:11.816,-4.811894,-4.463867,1.672173
07-Oct-2023 23:47:11.917,-3.540587,-6.79946,-1.114433
07-Oct-2023 23:47:12.017,-5.013225,-12.706477,-6.067333
07-Oct-2023 23:47:12.118,-5.8669,-13.093721,-2.039808
07-Oct-2023 23:47:12.218,-7.952812,-4.631369,3.012785
07-Oct-2023 23:47:12.319,-1.6111,-8.171956,2.496059
07-Oct-2023 23:47:12.419,-6.823111,-6.620283,1.124312
07-Oct-2023 23:47:12.520,-4.638105,-7.936945,1.67846
07-Oct-2023 23:47:12.620,-3.864963,-8.813672,0.748294
07-Oct-2023 23:47:12.721,-5.098847,-10.925181,-0.62989
07-Oct-2023 23:47:12.821,-8.522677,-8.459359,-2.419419
07-Oct-2023 23:47:12.922,-6.633456,-7.903714,2.071093
07-Oct-2023 23:47:13.022,-5.022805,-6.798562,1.040337
07-Oct-2023 23:47:13.123,-4.830455,-4.209546,1.146616
07-Oct-2023 23:47:13.223,-4.300108,-6.47269,-0.56732
07-Oct-2023 23:47:13.324,-5.894592,-12.393178,-6.07362
07-Oct-2023 23:47:13.424,-7.063811,-9.866133,-1.936523
07-Oct-2023 23:47:13.525,-8.461005,-8.258027,2.968477
07-Oct-2023 23:47:13.625,-4.354894,-8.235873,0.778232
07-Oct-2023 23:47:13.726,-7.088809,-6.643335,-0.328417
