Timestamp,X,Y,Z
07-Oct-2023 23:48:37.740,0.270038,4.518204,7.817493
07-Oct-2023 23:48:37.840,-0.031734,3.51065,8.204888
07-Oct-2023 23:48:37.941,-0.887953,2.363136,8.907676
07-Oct-2023 23:48:38.041,0.23546,1.613644,11.524086
07-Oct-2023 23:48:38.142,-2.481839,4.544849,4.411626
07-Oct-2023 23:48:38.242,-0.441432,1.481918,9.090147
07-Oct-2023 23:48:38.343,3.559448,1.429677,4.078718
07-Oct-2023 23:48:38.443,3.377576,-2.194437,10.415491
07-Oct-2023 23:48:38.544,6.371201,-7.123537,6.324648
07-Oct-2023 23:48:38.644,17.259559,-1.087189,7.96344
07-Oct-2023 23:48:38.744,19.137404,6.403085,-5.492828
07-Oct-2023 23:48:38.845,5.167105,0.434546,-1.106798
07-Oct-2023 23:48:38.946,4.085903,-9.494007,1.782793
07-Oct-2023 23:48:39.046,12.859608,2.895429,0.791404
07-Oct-2023 23:48:39.147,11.249107,3.115621,-1.337319
07-Oct-2023 23:48:39.247,13.160034,-0.406405,1.869612
07-Oct-2023 23:48:39.348,5.441335,-5.509742,2.711312
07-Oct-2023 23:48:39.448,11.13235,-5.328619,3.619473
07-Oct-2023 23:48:39.549,2.436932,-2.651885,2.276167
07-Oct-2023 23:48:39.649,7.111262,-2.941383,1.537004
07-Oct-2023 23:48:39.750,7.921677,1.43791,1.772614
07-Oct-2023 23:48:39.850,10.562785,-5.341941,0.272583
07-Oct-2023 23:48:39.951,10.468032,-7.168743,-2.833009
07-Oct-2023 23:48:40.051,7.267986,-10.449321,1.148112
07-Oct-2023 23:48:40.152,5.604944,-2.847379,-1.160537
07-Oct-2023 23:48:40.252,3.476221,-3.616479,-1.645827
07-Oct-2023 23:48:40.353,6.574478,-2.459835,-0.804876
07-Oct-2023 23:48:40.453,10.620115,-5.507796,-6.379135
07-Oct-2023 23:48:40.554,6.193521,-7.668104,-0.242645
07-Oct-2023 23:48:40.654,5.007088,-6.8526,6.490653
07-Oct-2023 23:48:40.755,11.236384,-6.643485,1.832639
07-Oct-2023 23:48:40.855,4.998106,-7.309001,-0.621807
07-Oct-2023 23:48:40.956,4.425397,-8.868907,2.169588
07-Oct-2023 23:48:41.056,8.127948,-9.855356,2.344275
07-Oct-2023 23:48:41.157,7.864795,-10.443483,-1.748065
07-Oct-2023 23:48:41.257,3.044369,-9.29088,2.258204
07-Oct-2023 23:48:41.358,4.553381,-8.122709,0.11541
07-Oct-2023 23:48:41.458,0.656834,-6.499933,1.078358
07-Oct-2023 23:48:41.559,2.345922,-7.957153,-2.9333
07-Oct-2023 23:48:41.659,-3.280279,-13.528268,2.863396
07-Oct-2023 23:48:41.760,-1.133742,-5.71751,0.824485
07-Oct-2023 23:48:41.860,0.124092,-12.622801,4.369563
07-Oct-2023 23:48:41.961,-0.313448,-7.857311,1.338067
07-Oct-2023 23:48:42.061,-1.181044,-8.848849,-1.481619
07-Oct-2023 23:48:42.161,-0.425415,-11.684851,2.883304
07-Oct-2023 23:48:42.262,0.990191,-14.847924,-3.673511
07-Oct-2023 23:48:42.363,-5.589976,-12.964989,5.298083
07-Oct-2023 23:48:42.463,1.148861,-12.768148,1.447041
07-Oct-2023 23:48:42.564,-2.828368,-4.603078,1.670676
07-Oct-2023 23:48:42.664,-3.276985,-2.666255,1.602567
07-Oct-2023 23:48:42.765,8.052654,-25.114324,-13.205838
07-Oct-2023 23:48:42.865,-1.248105,-17.843494,-1.016237
07-Oct-2023 23:48:42.966,-5.458549,-3.995491,4.908892
07-Oct-2023 23:48:43.066,0.257614,-9.469608,-0.232766
07-Oct-2023 23:48:43.167,-2.829716,-8.679551,0.756676
07-Oct-2023 23:48:43.267,-3.65974,-8.394693,0.747695
07-Oct-2023 23:48:43.368,-0.824485,-9.136401,2.121239
07-Oct-2023 23:48:43.468,0.748444,-16.197068,-3.738176
07-Oct-2023 23:48:43.569,-9.538614,-10.847343,3.416196
07-Oct-2023 23:48:43.669,-2.577041,-8.899743,0.852477
07-Oct-2023 23:48:43.770,-3.96271,-2.801424,2.724484
07-Oct-2023 23:48:43.870,-4.726122,-5.194797,-0.13472
07-Oct-2023 23:48:43.971,-7.458989,-5.802534,0.412093
07-Oct-2023 23:48:44.071,-6.271658,-5.346582,-0.984203
07-Oct-2023 23:48:44.172,-6.839876,-13.508359,1.036894
07-Oct-2023 23:48:44.272,0.056283,-9.092243,-0.464334
07-Oct-2023 23:48:44.373,-3.816464,-7.566465,-0.415835
07-Oct-2023 23:48:44.473,-2.541714,-10.099797,1.08659
07-Oct-2023 23:48:44.574,-0.857567,-13.084291,0.002844
07-Oct-2023 23:48:44.674,-1.795666,-12.563524,-2.189647
07-Oct-2023 23:48:44.775,-6.249803,-10.836865,2.26988
07-Oct-2023 23:48:44.875,-2.156266,-6.976243,1.604513
07-Oct-2023 23:48:44.976,-4.038751,-2.243235,2.269281
07-Oct-2023 23:48:45.076,-4.153263,-19.03322,-11.655662
07-Oct-2023 23:48:45.177,-6.392008,-5.45331,4.065246
07-Oct-2023 23:48:45.277,-6.340215,2.062112,8.356972
07-Oct-2023 23:48:45.378,-1.065933,-14.031222,2.330055
07-Oct-2023 23:48:45.478,-1.874402,-9.140742,2.411485
07-Oct-2023 23:48:45.579,-2.759661,-7.235803,-0.536484
07-Oct-2023 23:48:45.679,-0.026645,-10.062974,1.028661
07-Oct-2023 23:48:45.780,-3.158282,-14.143638,-5.339546
07-Oct-2023 23:48:45.880,-6.650071,-12.432696,5.967041
07-Oct-2023 23:48:45.981,0.012424,-11.135045,0.269889
07-Oct-2023 23:48:46.081,-3.092419,-4.815187,2.486928
07-Oct-2023 23:48:46.182,-3.213967,-3.018772,2.049089
07-Oct-2023 23:48:46.282,0.209564,-17.258211,-10.117012
07-Oct-2023 23:48:46.383,0.177082,-18.114431,-2.220482
07-Oct-2023 23:48:46.483,-5.497618,-5.904322,3.55855
07-Oct-2023 23:48:46.584,0.298928,-9.173673,-0.606988
07-Oct-2023 23:48:46.684,-4.157604,-8.616532,-0.126487
07-Oct-2023 23:48:46.785,-3.820356,-9.437125,-0.425116
07-Oct-2023 23:48:46.885,0.540376,-9.873618,2.627636
07-Oct-2023 23:48:46.986,0.466131,-15.62406,-2.265688
07-Oct-2023 23:48:47.086,-9.24253,-10.153835,4.328998
07-Oct-2023 23:48:47.187,-1.01968,-10.17569,0.435894
07-Oct-2023 23:48:47.287,-3.881878,-3.60181,2.540517
07-Oct-2023 23:48:47.388,-2.820435,-4.580026,1.116378
07-Oct-2023 23:48:47.488,-3.60181,-9.255254,-3.459157
07-Oct-2023 23:48:47.589,-5.046905,-15.168407,-4.334087
07-Oct-2023 23:48:47.689,-8.896001,-9.692494,1.59658
07-Oct-2023 23:48:47.790,0.220192,-9.187744,-0.241149
07-Oct-2023 23:48:47.890,-4.185596,-7.715106,0.594115
07-Oct-2023 23:48:47.991,-2.859204,-9.641001,0.711321
07-Oct-2023 23:48:48.091,-1.478925,-11.136392,3.302732
07-Oct-2023 23:48:48.192,-0.625849,-14.176719,-4.733008
07-Oct-2023 23:48:48.292,-7.949968,-10.332414,4.914131
07-Oct-2023 23:48:48.393,-2.474055,-9.053473,1.968556
07-Oct-2023 23:48:48.493,-3.526367,-3.934269,2.857109
07-Oct-2023 23:48:48.594,-3.695665,-5.15004,-0.246238
07-Oct-2023 23:48:48.694,-4.565207,-5.494324,0.075144
07-Oct-2023 23:48:48.795,-8.37239,-6.644233,2.78451
07-Oct-2023 23:48:48.895,-9.418863,-14.648089,2.15417
07-Oct-2023 23:48:48.996,0.307311,-7.394922,-2.47181
07-Oct-2023 23:48:49.096,-3.92858,-7.430398,0.347278
07-Oct-2023 23:48:49.197,-2.005679,-10.785671,-1.079705
07-Oct-2023 23:48:49.297,-1.804348,-12.239149,-1.954785
07-Oct-2023 23:48:49.398,-3.674708,-12.419374,-1.909579
07-Oct-2023 23:48:49.498,-4.7369,-11.158097,2.845732
07-Oct-2023 23:48:49.599,-3.247497,-6.064189,1.881587
07-Oct-2023 23:48:49.699,-3.61139,-1.825604,2.807262
07-Oct-2023 23:48:49.800,-1.863475,-21.504731,-12.409494
07-Oct-2023 23:48:49.900,-4.466861,-5.789361,2.810406
07-Oct-2023 23:48:50.001,-5.507048,0.148491,9.533525
07-Oct-2023 23:48:50.101,-0.00943,-12.182566,2.46702
07-Oct-2023 23:48:50.202,-2.402953,-8.673414,2.58243
07-Oct-2023 23:48:50.302,-2.346071,-7.587122,2.28904
07-Oct-2023 23:48:50.403,-1.459016,-10.545421,0.821492
07-Oct-2023 23:48:50.503,-0.273182,-13.960419,-3.497327
07-Oct-2023 23:48:50.604,-5.461842,-12.045152,4.573589
07-Oct-2023 23:48:50.704,-2.806963,-10.972782,2.806664
07-Oct-2023 23:48:50.805,-3.232528,-4.965325,1.815425
07-Oct-2023 23:48:50.905,-4.376898,-1.864822,2.950365
07-Oct-2023 23:48:51.006,5.86211,-34.834362,-18.638341
07-Oct-2023 23:48:51.106,1.210682,-9.076525,8.274044
07-Oct-2023 23:48:51.207,-5.246141,-0.909658,6.879394
07-Oct-2023 23:48:51.307,1.12985,-10.38226,4.240681
07-Oct-2023 23:48:51.408,-2.667154,-8.512498,2.47675
07-Oct-2023 23:48:51.508,-3.141966,-8.192913,0.53364
07-Oct-2023 23:48:51.609,0.705932,-10.119257,1.741928
07-Oct-2023 23:48:51.709,-1.985172,-14.51292,-4.213588
07-Oct-2023 23:48:51.810,-7.272028,-11.751313,4.831054
07-Oct-2023 23:48:51.910,-0.766556,-9.78111,1.120121
07-Oct-2023 23:48:52.011,-3.395988,-4.807104,2.640359
07-Oct-2023 23:48:52.111,-3.314557,-3.378025,1.884731
07-Oct-2023 23:48:52.212,-0.254171,-12.413237,-8.150102
07-Oct-2023 23:48:52.312,-2.721191,-18.221458,-5.392536
07-Oct-2023 23:48:52.413,-7.383546,-10.70918,2.543211
07-Oct-2023 23:48:52.512,0.282313,-9.225765,2.527045
07-Oct-2023 23:48:52.614,-3.316354,-7.949369,2.413282
07-Oct-2023 23:48:52.714,-3.076552,-9.471703,-0.132624
07-Oct-2023 23:48:52.815,-0.33186,-10.775492,1.672322
07-Oct-2023 23:48:52.915,-2.901416,-16.339272,-7.550299
07-Oct-2023 23:48:53.016,-9.041348,-10.883717,2.021846
